Extraction sheet name,Data file (doi),LSR no.,Extraction sheet dimension,Variable to extract,Understandable label for database,Class ID,Class  label,Class definition,Parent class,Ontology spreadsheet,Organised under,COMBO or not?,COMBO
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,agitation_n,Number of participants with measurement for agitation following intervention,GMHO:0000233,agitation following intervention,An adverse event following an intervention that involves experiencing agitation.,adverse event following an intervention,Intervention outcomes and spillover effects,"GMHO:0000047,GMHO:0000204",COMBO,"GMHO:0000233,GMHO:0000204"
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,agitation_n,Number of participants with measurement for agitation following intervention,GMHO:0000206,number of participants with measurement,Number of intervention participants for whom a measurement was made.,number of intervention participants,Intervention outcomes and spillover effects,"GMHO:0000233,GMHO:0000204",No Combo,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,agitation_n,Number of participants with measurement for agitation following intervention,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,"GMHO:0000047,GMHO:0000204",COMBO,"GMHO:0000233,GMHO:0000204"
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,hypotension_e,Number of participants with hypotension following intervention,GMHO:0000235,hypotension following intervention,An adverse event following an intervention that involves experiencing low blood pressure.,adverse event following an intervention,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,hypotension_e,Number of participants with hypotension following intervention,GMHO:0000214,number of participants with specific outcome,Number of intervention participants for whom an outcome has been identified within a study.,number of intervention participants,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,hypotension_e,Number of participants with hypotension following intervention,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,hypotension_n,Number of participants with measurement for hypotension following intervention,GMHO:0000235,hypotension following intervention,An adverse event following an intervention that involves experiencing low blood pressure.,adverse event following an intervention,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,hypotension_n,Number of participants with measurement for hypotension following intervention,GMHO:0000206,number of participants with measurement,Number of intervention participants for whom a measurement was made.,number of intervention participants,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,hypotension_n,Number of participants with measurement for hypotension following intervention,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,insomnia_e,Number of participants with insomnia following intervention,GMHO:0000182,insomnia following intervention,An adverse event following an intervention in which there is an inability to fall asleep or to stay asleep as long as desired.,adverse event following an intervention,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,insomnia_e,Number of participants with insomnia following intervention,GMHO:0000214,number of participants with specific outcome,Number of intervention participants for whom an outcome has been identified within a study.,number of intervention participants,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,insomnia_e,Number of participants with insomnia following intervention,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,insomnia_n,Number of participants with measurement for insomnia following intervention,GMHO:0000182,insomnia following intervention,An adverse event following an intervention in which there is an inability to fall asleep or to stay asleep as long as desired.,adverse event following an intervention,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,insomnia_n,Number of participants with measurement for insomnia following intervention,GMHO:0000206,number of participants with measurement,Number of intervention participants for whom a measurement was made.,number of intervention participants,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,insomnia_n,Number of participants with measurement for insomnia following intervention,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,akathisia_e,Number of participants with akathisia following intervention,GMHO:0000051,akathisia following pharmacological intervention,"A drug-induced movement disorder following intervention that involves feeling restlessness, increased urges to move and reduced capability to suppress such urges.",drug-induced movement disorder following intervention,Intervention outcomes and spillover effects,"GMHO:0000063,GMHO:0000204",COMBO,"GMHO:0000051,GMHO:0000204"
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,akathisia_e,Number of participants with akathisia following intervention,GMHO:0000214,number of participants with specific outcome,Number of intervention participants for whom an outcome has been identified within a study.,number of intervention participants,Intervention outcomes and spillover effects,"GMHO:0000051,GMHO:0000204",No Combo,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,akathisia_e,Number of participants with akathisia following intervention,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,"GMHO:0000063,GMHO:0000204",COMBO,"GMHO:0000051,GMHO:0000204"
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,akathisia_n,Number of participants with measurement for akathisia following intervention,GMHO:0000051,akathisia following pharmacological intervention,"A drug-induced movement disorder following intervention that involves feeling restlessness, increased urges to move and reduced capability to suppress such urges.",drug-induced movement disorder following intervention,Intervention outcomes and spillover effects,"GMHO:0000063,GMHO:0000204",COMBO,"GMHO:0000051,GMHO:0000204"
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,akathisia_n,Number of participants with measurement for akathisia following intervention,GMHO:0000206,number of participants with measurement,Number of intervention participants for whom a measurement was made.,number of intervention participants,Intervention outcomes and spillover effects,"GMHO:0000051,GMHO:0000204",No Combo,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,akathisia_n,Number of participants with measurement for akathisia following intervention,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,"GMHO:0000063,GMHO:0000204",COMBO,"GMHO:0000051,GMHO:0000204"
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,eps_symptoms_e,Number of participants with extrapyrimidal symptoms following intervention,GMHO:0000063,drug-induced movement disorder following intervention,An adverse event following a pharmacological intervention that involves reduced abilities to control movements.,adverse event following an intervention,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,eps_symptoms_e,Number of participants with extrapyrimidal symptoms following intervention,GMHO:0000214,number of participants with specific outcome,Number of intervention participants for whom an outcome has been identified within a study.,number of intervention participants,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,eps_symptoms_e,Number of participants with extrapyrimidal symptoms following intervention,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,eps_symptoms_n,Number of participants with measurement for extrapyrimidal symptoms following intervention,GMHO:0000063,drug-induced movement disorder following intervention,An adverse event following a pharmacological intervention that involves reduced abilities to control movements.,adverse event following an intervention,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,eps_symptoms_n,Number of participants with measurement for extrapyrimidal symptoms following intervention,GMHO:0000206,number of participants with measurement,Number of intervention participants for whom a measurement was made.,number of intervention participants,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,eps_symptoms_n,Number of participants with measurement for extrapyrimidal symptoms following intervention,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,weight_increased_e,Number of participants with weight increase following intervention,GMHO:0000232,adverse increase in body weight,An adverse change in a body weight relating to weight gain.,adverse change in body weight,Intervention outcomes and spillover effects,,,
